Order_ID,Order_Date,Month,Month_Name,Week,Store,City,Category,Product,Quantity,Price,Discount,Sales,Profit,Payment_Mode
ORD07368,2023-07-10,7,July,28,DMart-Nagpur-2,Nagpur,Dairy,Juice,2,430,0.0,860.0,114.17,Card
ORD07369,2023-10-04,10,October,40,DMart-Pune-1,Pune,Household,Bread,5,128,0.22,499.2,52.11,Wallet
ORD07370,2023-01-15,1,January,2,DMart-Thane-3,Thane,Dairy,Oil,4,348,0.22,1085.76,193.79,Cash
ORD07371,2023-12-07,12,December,49,DMart-Pune-2,Pune,Dairy,Tea,2,22,0.04,42.24,11.75,UPI
ORD07372,2023-03-14,3,March,11,DMart-Nagpur-2,Nagpur,Personal Care,Soap,4,476,0.29,1351.84,234.05,Wallet
ORD07373,2023-11-10,11,November,45,DMart-Mumbai-3,Mumbai,Personal Care,Shampoo,5,218,0.1,981.0,138.22,Card
ORD07374,2023-03-01,3,March,9,DMart-Nagpur-3,Nagpur,Household,Toothpaste,2,164,0.13,285.36,65.61,Cash
ORD07375,2023-09-07,9,September,36,DMart-Nagpur-3,Nagpur,Beverages,Tea,3,263,0.13,686.43,177.53,Card
ORD07376,2023-12-13,12,December,50,DMart-Mumbai-2,Mumbai,Household,Tea,4,210,0.26,621.6,99.37,UPI
ORD07377,2023-05-22,5,May,21,DMart-Thane-2,Thane,Personal Care,Milk,2,310,0.08,570.4,101.07,UPI
ORD07378,2023-12-01,12,December,48,DMart-Thane-2,Thane,Beverages,Tissue,4,66,0.11,234.96,30.28,Wallet
ORD07379,2023-04-17,4,April,16,DMart-Nagpur-1,Nagpur,Groceries,Chips,5,64,0.14,275.2,53.97,UPI
ORD07380,2023-05-13,5,May,19,DMart-Nagpur-2,Nagpur,Beverages,Sugar,5,165,0.28,594.0,116.24,Wallet
ORD07381,2023-06-03,6,June,22,DMart-Thane-3,Thane,Personal Care,Tea,2,418,0.18,685.52,129.67,Cash
ORD07382,2023-01-10,1,January,2,DMart-Nashik-2,Nashik,Groceries,Eggs,5,288,0.14,1238.4,335.0,UPI
ORD07383,2023-09-12,9,September,37,DMart-Nagpur-3,Nagpur,Household,Coffee,1,234,0.27,170.82,31.08,Wallet
ORD07384,2023-08-13,8,August,32,DMart-Thane-2,Thane,Dairy,Toothpaste,3,24,0.21,56.88,13.68,Card
ORD07385,2023-08-29,8,August,35,DMart-Nagpur-1,Nagpur,Beverages,Tissue,2,226,0.04,433.92,114.81,UPI
ORD07386,2023-05-15,5,May,20,DMart-Pune-3,Pune,Beverages,Juice,5,67,0.23,257.95,46.67,Cash
ORD07387,2023-06-27,6,June,26,DMart-Thane-2,Thane,Groceries,Soap,1,87,0.09,79.17,22.04,UPI
ORD07388,2023-12-31,12,December,52,DMart-Nagpur-2,Nagpur,Dairy,Detergent,5,341,0.16,1432.2,327.01,Cash
ORD07389,2023-09-30,9,September,39,DMart-Thane-2,Thane,Household,Juice,3,238,0.25,535.5,65.12,Card
ORD07390,2023-08-12,8,August,32,DMart-Nashik-1,Nashik,Groceries,Juice,1,421,0.15,357.85,36.79,Card
ORD07391,2023-10-18,10,October,42,DMart-Nashik-3,Nashik,Household,Soap,4,232,0.01,918.72,111.54,Card
ORD07392,2023-07-09,7,July,27,DMart-Pune-2,Pune,Dairy,Bread,3,218,0.02,640.92,158.69,Wallet
ORD07393,2023-07-11,7,July,28,DMart-Nagpur-3,Nagpur,Dairy,Chips,5,372,0.11,1655.4,403.34,Wallet
ORD07394,2023-04-11,4,April,15,DMart-Nashik-2,Nashik,Groceries,Chips,5,214,0.07,995.1,127.29,UPI
ORD07395,2023-03-23,3,March,12,DMart-Mumbai-1,Mumbai,Groceries,Tea,2,62,0.2,99.2,11.52,Cash
ORD07396,2023-03-15,3,March,11,DMart-Nashik-1,Nashik,Beverages,Sugar,5,327,0.01,1618.65,172.18,Card
ORD07397,2023-08-15,8,August,33,DMart-Pune-2,Pune,Beverages,Chips,4,204,0.21,644.64,127.11,UPI
ORD07398,2023-03-18,3,March,11,DMart-Thane-2,Thane,Dairy,Tissue,5,137,0.02,671.3,92.4,Cash
ORD07399,2023-10-09,10,October,41,DMart-Pune-2,Pune,Personal Care,Soap,5,219,0.25,821.25,201.44,UPI
ORD07400,2023-07-03,7,July,27,DMart-Nashik-2,Nashik,Groceries,Detergent,3,288,0.12,760.32,167.33,Wallet
ORD07401,2023-04-16,4,April,15,DMart-Pune-2,Pune,Household,Milk,4,420,0.28,1209.6,197.32,Card
ORD07402,2023-08-07,8,August,32,DMart-Mumbai-3,Mumbai,Personal Care,Milk,2,74,0.14,127.28,14.09,Card
ORD07403,2023-06-03,6,June,22,DMart-Thane-1,Thane,Household,Water,3,288,0.11,768.96,163.63,Cash
ORD07404,2023-11-05,11,November,44,DMart-Nagpur-3,Nagpur,Personal Care,Wheat,1,224,0.18,183.68,29.28,UPI
ORD07405,2023-01-28,1,January,4,DMart-Pune-3,Pune,Dairy,Juice,4,492,0.09,1790.88,324.32,Wallet
ORD07406,2023-04-01,4,April,13,DMart-Pune-1,Pune,Beverages,Shampoo,3,408,0.12,1077.12,303.3,Cash
ORD07407,2023-03-14,3,March,11,DMart-Thane-1,Thane,Beverages,Detergent,2,427,0.21,674.66,192.8,UPI
ORD07408,2023-08-23,8,August,34,DMart-Nagpur-3,Nagpur,Household,Toothpaste,5,145,0.26,536.5,58.4,Cash
ORD07409,2023-12-17,12,December,50,DMart-Mumbai-2,Mumbai,Dairy,Sugar,1,90,0.05,85.5,24.92,Card
ORD07410,2023-12-02,12,December,48,DMart-Nagpur-1,Nagpur,Dairy,Oil,5,350,0.11,1557.5,180.13,Card
ORD07411,2023-01-17,1,January,3,DMart-Pune-3,Pune,Beverages,Chips,1,450,0.22,351.0,62.32,UPI
ORD07412,2023-04-28,4,April,17,DMart-Nagpur-2,Nagpur,Groceries,Coffee,5,20,0.27,73.0,20.53,Wallet
ORD07413,2023-07-10,7,July,28,DMart-Thane-3,Thane,Household,Sugar,1,47,0.06,44.18,5.97,Wallet
ORD07414,2023-01-14,1,January,2,DMart-Pune-1,Pune,Dairy,Coffee,4,166,0.16,557.76,139.1,UPI
ORD07415,2023-08-07,8,August,32,DMart-Thane-2,Thane,Beverages,Tea,5,470,0.09,2138.5,394.43,UPI
ORD07416,2023-02-09,2,February,6,DMart-Thane-2,Thane,Dairy,Wheat,2,91,0.07,169.26,35.37,Card
ORD07417,2023-05-12,5,May,19,DMart-Pune-1,Pune,Personal Care,Soap,4,386,0.3,1080.8,300.33,Cash
ORD07418,2023-07-02,7,July,26,DMart-Nashik-3,Nashik,Beverages,Tissue,2,295,0.02,578.2,129.63,Card
ORD07419,2023-06-24,6,June,25,DMart-Nashik-3,Nashik,Household,Juice,2,96,0.08,176.64,24.94,UPI
ORD07420,2023-12-15,12,December,50,DMart-Thane-1,Thane,Dairy,Sugar,3,202,0.3,424.2,84.96,UPI
ORD07421,2023-11-12,11,November,45,DMart-Mumbai-2,Mumbai,Dairy,Bread,4,30,0.17,99.6,12.34,UPI
ORD07422,2023-06-18,6,June,24,DMart-Nagpur-2,Nagpur,Groceries,Tea,4,359,0.14,1234.96,346.53,Wallet
ORD07423,2023-11-14,11,November,46,DMart-Nagpur-2,Nagpur,Beverages,Bread,3,149,0.09,406.77,100.56,Card
ORD07424,2023-12-01,12,December,48,DMart-Nashik-1,Nashik,Groceries,Tea,2,72,0.26,106.56,13.0,Wallet
ORD07425,2023-09-27,9,September,39,DMart-Nagpur-1,Nagpur,Dairy,Coffee,1,79,0.04,75.84,12.11,Card
ORD07426,2023-06-12,6,June,24,DMart-Pune-2,Pune,Dairy,Juice,3,312,0.3,655.2,121.53,Card
ORD07427,2023-09-20,9,September,38,DMart-Pune-1,Pune,Groceries,Eggs,1,433,0.25,324.75,69.66,Card
ORD07428,2023-10-12,10,October,41,DMart-Thane-2,Thane,Household,Biscuits,4,384,0.04,1474.56,258.94,UPI
ORD07429,2023-12-22,12,December,51,DMart-Thane-1,Thane,Beverages,Coffee,2,37,0.15,62.9,14.26,UPI
ORD07430,2023-07-19,7,July,29,DMart-Nashik-1,Nashik,Dairy,Toothpaste,1,76,0.05,72.2,10.62,Wallet
ORD07431,2023-03-25,3,March,12,DMart-Nagpur-1,Nagpur,Household,Detergent,4,35,0.07,130.2,24.34,Card
ORD07432,2023-10-19,10,October,42,DMart-Thane-3,Thane,Groceries,Coffee,5,213,0.26,788.1,128.13,Cash
ORD07433,2023-12-16,12,December,50,DMart-Pune-2,Pune,Household,Oil,4,440,0.21,1390.4,314.39,UPI
ORD07434,2023-12-05,12,December,49,DMart-Nashik-1,Nashik,Beverages,Soap,2,231,0.06,434.28,93.9,Cash
ORD07435,2023-03-30,3,March,13,DMart-Nagpur-3,Nagpur,Groceries,Sugar,1,461,0.28,331.92,95.18,Wallet
ORD07436,2023-01-03,1,January,1,DMart-Mumbai-3,Mumbai,Groceries,Wheat,5,40,0.27,146.0,18.69,Cash
ORD07437,2023-07-03,7,July,27,DMart-Pune-1,Pune,Dairy,Soap,2,403,0.01,797.94,166.26,Card
ORD07438,2023-07-16,7,July,28,DMart-Nagpur-1,Nagpur,Household,Wheat,5,312,0.0,1560.0,246.94,Cash
ORD07439,2023-08-17,8,August,33,DMart-Nagpur-3,Nagpur,Groceries,Oil,1,462,0.09,420.42,81.58,UPI
ORD07440,2023-05-15,5,May,20,DMart-Nashik-1,Nashik,Beverages,Tea,5,479,0.19,1939.95,473.74,Cash
ORD07441,2023-09-07,9,September,36,DMart-Thane-3,Thane,Household,Eggs,4,42,0.13,146.16,24.09,Wallet
ORD07442,2023-09-21,9,September,38,DMart-Mumbai-1,Mumbai,Household,Detergent,4,206,0.22,642.72,119.5,UPI
ORD07443,2023-08-27,8,August,34,DMart-Pune-3,Pune,Groceries,Eggs,1,237,0.07,220.41,58.59,Cash
ORD07444,2023-03-20,3,March,12,DMart-Pune-1,Pune,Beverages,Toothpaste,4,27,0.26,79.92,23.45,UPI
ORD07445,2023-08-26,8,August,34,DMart-Nagpur-1,Nagpur,Beverages,Wheat,3,99,0.29,210.87,24.8,Card
ORD07446,2023-11-22,11,November,47,DMart-Nagpur-1,Nagpur,Personal Care,Chips,3,479,0.12,1264.56,262.23,Wallet
ORD07447,2023-07-23,7,July,29,DMart-Nagpur-3,Nagpur,Personal Care,Shampoo,1,334,0.08,307.28,40.92,Card
ORD07448,2023-01-05,1,January,1,DMart-Pune-1,Pune,Groceries,Rice,1,498,0.26,368.52,88.27,Wallet
ORD07449,2023-05-15,5,May,20,DMart-Mumbai-1,Mumbai,Personal Care,Eggs,3,281,0.15,716.55,176.51,Wallet
ORD07450,2023-05-04,5,May,18,DMart-Thane-3,Thane,Dairy,Detergent,2,117,0.04,224.64,37.07,UPI
ORD07451,2023-04-25,4,April,17,DMart-Nashik-2,Nashik,Personal Care,Coffee,2,419,0.2,670.4,164.96,UPI
ORD07452,2023-05-01,5,May,18,DMart-Nagpur-2,Nagpur,Beverages,Shampoo,1,42,0.1,37.8,5.87,Wallet
ORD07453,2023-07-27,7,July,30,DMart-Mumbai-1,Mumbai,Personal Care,Biscuits,4,295,0.26,873.2,163.65,Cash
ORD07454,2023-01-19,1,January,3,DMart-Nagpur-3,Nagpur,Beverages,Rice,1,326,0.27,237.98,70.78,Wallet
ORD07455,2023-03-25,3,March,12,DMart-Pune-1,Pune,Personal Care,Shampoo,2,331,0.19,536.22,76.71,Card
ORD07456,2023-09-18,9,September,38,DMart-Thane-2,Thane,Beverages,Sugar,2,48,0.12,84.48,24.85,Wallet
ORD07457,2023-04-26,4,April,17,DMart-Nagpur-3,Nagpur,Beverages,Sugar,3,378,0.2,907.2,154.4,Cash
ORD07458,2023-11-29,11,November,48,DMart-Nagpur-2,Nagpur,Household,Rice,3,266,0.15,678.3,172.6,Card
ORD07459,2023-02-20,2,February,8,DMart-Mumbai-3,Mumbai,Groceries,Eggs,2,280,0.23,431.2,105.61,UPI
ORD07460,2023-09-09,9,September,36,DMart-Nashik-3,Nashik,Household,Wheat,3,163,0.08,449.88,79.91,Card
ORD07461,2023-01-09,1,January,2,DMart-Pune-3,Pune,Dairy,Oil,5,343,0.02,1680.7,250.27,Card
ORD07462,2023-02-25,2,February,8,DMart-Nagpur-1,Nagpur,Beverages,Tissue,5,110,0.07,511.5,67.6,Card
ORD07463,2023-06-15,6,June,24,DMart-Nagpur-2,Nagpur,Groceries,Tea,4,53,0.27,154.76,40.54,UPI
ORD07464,2023-04-28,4,April,17,DMart-Nagpur-1,Nagpur,Groceries,Coffee,1,54,0.13,46.98,8.09,Cash
ORD07465,2023-06-27,6,June,26,DMart-Pune-1,Pune,Household,Toothpaste,1,269,0.05,255.55,49.73,Cash
ORD07466,2023-11-18,11,November,46,DMart-Nagpur-2,Nagpur,Household,Wheat,4,99,0.05,376.2,86.32,Wallet
ORD07467,2023-06-10,6,June,23,DMart-Thane-3,Thane,Household,Juice,5,330,0.23,1270.5,127.12,Cash
ORD07468,2023-06-03,6,June,22,DMart-Thane-1,Thane,Household,Oil,5,242,0.26,895.4,159.06,Card
ORD07469,2023-07-16,7,July,28,DMart-Mumbai-3,Mumbai,Groceries,Water,5,63,0.05,299.25,62.88,Cash
ORD07470,2023-12-28,12,December,52,DMart-Pune-3,Pune,Personal Care,Rice,5,180,0.13,783.0,125.94,UPI
ORD07471,2023-01-12,1,January,2,DMart-Mumbai-2,Mumbai,Beverages,Coffee,2,134,0.22,209.04,36.68,Card
ORD07472,2023-10-24,10,October,43,DMart-Mumbai-2,Mumbai,Household,Milk,5,342,0.13,1487.7,442.89,Wallet
ORD07473,2023-03-03,3,March,9,DMart-Pune-2,Pune,Beverages,Coffee,4,351,0.17,1165.32,217.21,Card
ORD07474,2023-12-04,12,December,49,DMart-Mumbai-3,Mumbai,Household,Shampoo,3,215,0.21,509.55,120.67,Cash
ORD07475,2023-08-02,8,August,31,DMart-Mumbai-1,Mumbai,Beverages,Milk,3,416,0.16,1048.32,267.07,Cash
ORD07476,2023-04-12,4,April,15,DMart-Nagpur-1,Nagpur,Household,Biscuits,5,50,0.24,190.0,36.48,UPI
ORD07477,2023-05-11,5,May,19,DMart-Nashik-2,Nashik,Household,Toothpaste,1,69,0.16,57.96,11.8,UPI
ORD07478,2023-05-29,5,May,22,DMart-Nashik-1,Nashik,Household,Tissue,1,142,0.28,102.24,22.66,UPI
ORD07479,2023-08-14,8,August,33,DMart-Pune-2,Pune,Personal Care,Bread,4,452,0.16,1518.72,389.82,Cash
ORD07480,2023-09-12,9,September,37,DMart-Nagpur-1,Nagpur,Dairy,Eggs,1,276,0.3,193.2,40.84,Wallet
ORD07481,2023-02-14,2,February,7,DMart-Pune-2,Pune,Personal Care,Coffee,1,360,0.03,349.2,35.39,Cash
ORD07482,2023-03-31,3,March,13,DMart-Pune-2,Pune,Personal Care,Wheat,2,466,0.13,810.84,91.8,Card
ORD07483,2023-08-21,8,August,34,DMart-Thane-2,Thane,Groceries,Shampoo,5,262,0.02,1283.8,257.27,Cash
ORD07484,2023-01-10,1,January,2,DMart-Pune-1,Pune,Groceries,Wheat,1,404,0.28,290.88,77.15,UPI
ORD07485,2023-01-31,1,January,5,DMart-Nashik-3,Nashik,Groceries,Bread,5,161,0.18,660.1,68.44,Cash
ORD07486,2023-02-10,2,February,6,DMart-Thane-2,Thane,Dairy,Sugar,5,447,0.05,2123.25,258.59,Cash
ORD07487,2023-10-25,10,October,43,DMart-Pune-2,Pune,Personal Care,Milk,4,413,0.3,1156.4,149.7,UPI
ORD07488,2023-11-27,11,November,48,DMart-Thane-3,Thane,Personal Care,Tea,3,167,0.12,440.88,50.75,Card
ORD07489,2023-08-07,8,August,32,DMart-Thane-2,Thane,Household,Tissue,1,475,0.11,422.75,118.69,UPI
ORD07490,2023-04-16,4,April,15,DMart-Mumbai-1,Mumbai,Beverages,Water,4,337,0.09,1226.68,242.24,Cash
ORD07491,2023-05-30,5,May,22,DMart-Thane-2,Thane,Personal Care,Detergent,1,399,0.19,323.19,44.28,Cash
ORD07492,2023-09-19,9,September,38,DMart-Pune-3,Pune,Dairy,Soap,2,287,0.26,424.76,105.84,Wallet
ORD07493,2023-03-04,3,March,9,DMart-Mumbai-2,Mumbai,Household,Coffee,5,345,0.12,1518.0,316.79,UPI
ORD07494,2023-07-13,7,July,28,DMart-Thane-3,Thane,Personal Care,Water,5,369,0.18,1512.9,187.05,UPI
ORD07495,2023-08-23,8,August,34,DMart-Thane-3,Thane,Groceries,Tea,5,365,0.25,1368.75,310.45,Wallet
ORD07496,2023-07-01,7,July,26,DMart-Nashik-2,Nashik,Beverages,Tea,5,494,0.23,1901.9,351.55,Wallet
ORD07497,2023-08-15,8,August,33,DMart-Pune-1,Pune,Household,Chips,4,485,0.15,1649.0,307.93,Cash
ORD07498,2023-01-21,1,January,3,DMart-Thane-2,Thane,Beverages,Tea,4,37,0.16,124.32,15.74,UPI
ORD07499,2023-09-01,9,September,35,DMart-Pune-2,Pune,Dairy,Soap,2,309,0.08,568.56,110.03,Cash
ORD07500,2023-12-07,12,December,49,DMart-Pune-3,Pune,Personal Care,Bread,5,275,0.16,1155.0,208.9,Wallet
ORD07501,2023-01-27,1,January,4,DMart-Pune-2,Pune,Dairy,Tea,5,350,0.28,1260.0,362.74,Wallet
ORD07502,2023-01-02,1,January,1,DMart-Mumbai-3,Mumbai,Dairy,Biscuits,4,61,0.28,175.68,50.56,Cash
ORD07503,2023-05-08,5,May,19,DMart-Thane-2,Thane,Groceries,Eggs,3,346,0.16,871.92,226.38,UPI
ORD07504,2023-11-18,11,November,46,DMart-Nashik-1,Nashik,Household,Detergent,1,474,0.05,450.3,133.58,UPI
ORD07505,2023-10-29,10,October,43,DMart-Pune-1,Pune,Beverages,Biscuits,4,417,0.12,1467.84,328.35,Cash
ORD07506,2023-09-20,9,September,38,DMart-Nagpur-2,Nagpur,Household,Detergent,4,130,0.26,384.8,91.1,Cash
ORD07507,2023-12-22,12,December,51,DMart-Mumbai-2,Mumbai,Personal Care,Rice,2,85,0.21,134.3,31.22,Card
ORD07508,2023-05-25,5,May,21,DMart-Nagpur-2,Nagpur,Beverages,Soap,5,170,0.02,833.0,177.09,Card
ORD07509,2023-08-21,8,August,34,DMart-Nagpur-2,Nagpur,Household,Rice,3,475,0.17,1182.75,293.93,Cash
ORD07510,2023-02-27,2,February,9,DMart-Nashik-2,Nashik,Dairy,Tea,5,170,0.16,714.0,161.54,Wallet
ORD07511,2023-05-03,5,May,18,DMart-Thane-3,Thane,Dairy,Shampoo,3,236,0.26,523.92,134.92,Cash
ORD07512,2023-11-12,11,November,45,DMart-Thane-3,Thane,Groceries,Shampoo,2,233,0.2,372.8,89.17,Wallet
ORD07513,2023-08-22,8,August,34,DMart-Nagpur-3,Nagpur,Beverages,Bread,5,25,0.19,101.25,17.81,Wallet
ORD07514,2023-01-30,1,January,5,DMart-Nagpur-1,Nagpur,Dairy,Sugar,1,93,0.11,82.77,22.75,Wallet
ORD07515,2023-08-18,8,August,33,DMart-Mumbai-2,Mumbai,Groceries,Wheat,5,366,0.02,1793.4,362.56,Wallet
ORD07516,2023-02-26,2,February,8,DMart-Nashik-1,Nashik,Beverages,Rice,3,422,0.22,987.48,219.24,UPI
ORD07517,2023-01-24,1,January,4,DMart-Nashik-3,Nashik,Groceries,Coffee,5,485,0.27,1770.25,392.37,Cash
ORD07518,2023-03-18,3,March,11,DMart-Nagpur-1,Nagpur,Groceries,Bread,1,144,0.17,119.52,25.88,Cash
ORD07519,2023-06-10,6,June,23,DMart-Nashik-3,Nashik,Dairy,Wheat,3,490,0.12,1293.6,157.56,Cash
ORD07520,2023-08-31,8,August,35,DMart-Nashik-3,Nashik,Beverages,Soap,4,66,0.28,190.08,45.88,Cash
ORD07521,2023-05-23,5,May,21,DMart-Mumbai-3,Mumbai,Beverages,Juice,3,206,0.1,556.2,65.17,UPI
ORD07522,2023-04-16,4,April,15,DMart-Nashik-1,Nashik,Beverages,Chips,1,320,0.13,278.4,72.04,Card
ORD07523,2023-11-14,11,November,46,DMart-Thane-3,Thane,Beverages,Sugar,4,355,0.12,1249.6,173.29,UPI
ORD07524,2023-07-15,7,July,28,DMart-Nagpur-1,Nagpur,Dairy,Eggs,4,282,0.22,879.84,142.13,Card
ORD07525,2023-01-10,1,January,2,DMart-Mumbai-3,Mumbai,Personal Care,Wheat,3,499,0.08,1377.24,195.24,Card
ORD07526,2023-11-30,11,November,48,DMart-Nagpur-1,Nagpur,Groceries,Rice,1,310,0.13,269.7,46.71,Card
ORD07527,2023-08-25,8,August,34,DMart-Nashik-1,Nashik,Personal Care,Rice,4,353,0.19,1143.72,212.05,Wallet
ORD07528,2023-09-06,9,September,36,DMart-Nashik-1,Nashik,Groceries,Detergent,2,440,0.08,809.6,91.4,Card
ORD07529,2023-03-18,3,March,11,DMart-Mumbai-2,Mumbai,Beverages,Shampoo,4,300,0.08,1104.0,280.61,Card
ORD07530,2023-04-21,4,April,16,DMart-Pune-3,Pune,Groceries,Biscuits,1,312,0.21,246.48,37.74,Cash
ORD07531,2023-09-24,9,September,38,DMart-Mumbai-3,Mumbai,Groceries,Shampoo,4,474,0.3,1327.2,188.11,Card
ORD07532,2023-11-23,11,November,47,DMart-Mumbai-2,Mumbai,Beverages,Water,2,70,0.04,134.4,38.1,Cash
ORD07533,2023-01-18,1,January,3,DMart-Nagpur-1,Nagpur,Household,Toothpaste,5,355,0.03,1721.75,470.25,Card
ORD07534,2023-05-01,5,May,18,DMart-Thane-1,Thane,Beverages,Detergent,4,407,0.22,1269.84,133.56,Cash
ORD07535,2023-10-22,10,October,42,DMart-Nagpur-1,Nagpur,Groceries,Bread,1,205,0.29,145.55,32.19,UPI
ORD07536,2023-05-03,5,May,18,DMart-Pune-1,Pune,Dairy,Milk,4,438,0.04,1681.92,275.11,UPI
ORD07537,2023-10-10,10,October,41,DMart-Nashik-2,Nashik,Beverages,Juice,1,270,0.03,261.9,77.65,UPI
ORD07538,2023-12-29,12,December,52,DMart-Thane-3,Thane,Household,Toothpaste,1,400,0.04,384.0,77.63,UPI
ORD07539,2023-01-02,1,January,1,DMart-Nagpur-3,Nagpur,Personal Care,Rice,2,108,0.24,164.16,33.88,UPI
ORD07540,2023-12-02,12,December,48,DMart-Mumbai-2,Mumbai,Beverages,Bread,1,206,0.13,179.22,35.62,Wallet
ORD07541,2023-08-19,8,August,33,DMart-Thane-1,Thane,Groceries,Water,5,369,0.13,1605.15,163.04,Cash
ORD07542,2023-02-18,2,February,7,DMart-Thane-3,Thane,Dairy,Coffee,2,333,0.07,619.38,90.23,Card
ORD07543,2023-10-17,10,October,42,DMart-Nashik-3,Nashik,Dairy,Oil,2,394,0.11,701.32,99.06,Card
ORD07544,2023-05-07,5,May,18,DMart-Mumbai-3,Mumbai,Personal Care,Biscuits,5,105,0.27,383.25,73.62,Card
ORD07545,2023-07-01,7,July,26,DMart-Pune-2,Pune,Beverages,Rice,1,387,0.18,317.34,47.83,Wallet
ORD07546,2023-12-07,12,December,49,DMart-Thane-2,Thane,Groceries,Coffee,4,407,0.17,1351.24,179.93,UPI
ORD07547,2023-02-09,2,February,6,DMart-Nashik-2,Nashik,Dairy,Tissue,3,168,0.12,443.52,92.91,Cash
ORD07548,2023-07-24,7,July,30,DMart-Nagpur-3,Nagpur,Personal Care,Eggs,5,86,0.15,365.5,36.84,Wallet
ORD07549,2023-11-25,11,November,47,DMart-Mumbai-3,Mumbai,Personal Care,Toothpaste,2,469,0.04,900.48,264.91,UPI
ORD07550,2023-03-13,3,March,11,DMart-Nashik-2,Nashik,Beverages,Milk,4,101,0.06,379.76,72.38,UPI
ORD07551,2023-07-21,7,July,29,DMart-Pune-3,Pune,Groceries,Detergent,3,101,0.08,278.76,33.68,UPI
ORD07552,2023-09-24,9,September,38,DMart-Pune-2,Pune,Household,Coffee,4,163,0.11,580.28,128.94,Card
ORD07553,2023-08-27,8,August,34,DMart-Pune-2,Pune,Groceries,Toothpaste,4,246,0.09,895.44,128.02,Cash
ORD07554,2023-01-02,1,January,1,DMart-Nagpur-1,Nagpur,Personal Care,Biscuits,3,320,0.21,758.4,186.89,Card
ORD07555,2023-04-04,4,April,14,DMart-Pune-2,Pune,Dairy,Biscuits,5,110,0.07,511.5,115.81,Card
ORD07556,2023-05-18,5,May,20,DMart-Thane-1,Thane,Dairy,Tissue,3,162,0.03,471.42,101.52,Card
ORD07557,2023-06-13,6,June,24,DMart-Nashik-3,Nashik,Household,Rice,5,353,0.14,1517.9,298.37,Card
ORD07558,2023-09-10,9,September,36,DMart-Nagpur-2,Nagpur,Household,Milk,1,421,0.23,324.17,53.31,Cash
ORD07559,2023-08-08,8,August,32,DMart-Mumbai-3,Mumbai,Dairy,Juice,1,197,0.03,191.09,46.09,UPI
ORD07560,2023-01-14,1,January,2,DMart-Pune-2,Pune,Dairy,Toothpaste,4,357,0.14,1228.08,365.69,Card
ORD07561,2023-10-08,10,October,40,DMart-Mumbai-3,Mumbai,Dairy,Coffee,5,164,0.08,754.4,163.62,Wallet
ORD07562,2023-03-01,3,March,9,DMart-Thane-2,Thane,Dairy,Biscuits,5,493,0.27,1799.45,452.17,UPI
ORD07563,2023-01-03,1,January,1,DMart-Nagpur-3,Nagpur,Personal Care,Chips,2,301,0.23,463.54,51.11,Cash
ORD07564,2023-09-18,9,September,38,DMart-Mumbai-1,Mumbai,Groceries,Bread,4,390,0.2,1248.0,250.16,UPI
ORD07565,2023-03-29,3,March,13,DMart-Mumbai-2,Mumbai,Household,Wheat,2,443,0.11,788.54,106.76,Cash
ORD07566,2023-11-28,11,November,48,DMart-Thane-1,Thane,Dairy,Shampoo,3,120,0.21,284.4,43.18,Cash
ORD07567,2023-04-19,4,April,16,DMart-Thane-1,Thane,Dairy,Wheat,5,270,0.04,1296.0,281.87,Cash
ORD07568,2023-03-27,3,March,13,DMart-Mumbai-3,Mumbai,Groceries,Chips,1,31,0.25,23.25,5.45,UPI
ORD07569,2023-09-03,9,September,35,DMart-Nashik-1,Nashik,Dairy,Tissue,3,452,0.26,1003.44,193.39,UPI
ORD07570,2023-06-20,6,June,25,DMart-Mumbai-3,Mumbai,Dairy,Shampoo,4,106,0.25,318.0,33.96,UPI
ORD07571,2023-06-03,6,June,22,DMart-Mumbai-1,Mumbai,Household,Wheat,4,22,0.15,74.8,17.08,UPI
ORD07572,2023-09-04,9,September,36,DMart-Nashik-3,Nashik,Groceries,Tissue,1,271,0.25,203.25,34.44,Wallet
ORD07573,2023-10-05,10,October,40,DMart-Nashik-3,Nashik,Dairy,Chips,4,170,0.0,680.0,136.85,Card
ORD07574,2023-10-22,10,October,42,DMart-Mumbai-2,Mumbai,Groceries,Bread,3,297,0.03,864.27,249.96,UPI
ORD07575,2023-03-13,3,March,11,DMart-Thane-1,Thane,Personal Care,Detergent,4,489,0.3,1369.2,149.36,Wallet
ORD07576,2023-12-20,12,December,51,DMart-Mumbai-2,Mumbai,Household,Toothpaste,1,163,0.03,158.11,40.45,Card
ORD07577,2023-10-26,10,October,43,DMart-Thane-3,Thane,Dairy,Wheat,3,227,0.26,503.94,143.23,Wallet
ORD07578,2023-05-08,5,May,19,DMart-Thane-2,Thane,Dairy,Coffee,3,376,0.19,913.68,214.38,Cash
ORD07579,2023-02-24,2,February,8,DMart-Nagpur-3,Nagpur,Beverages,Milk,5,328,0.13,1426.8,287.11,UPI
ORD07580,2023-05-18,5,May,20,DMart-Nagpur-1,Nagpur,Dairy,Soap,4,308,0.17,1022.56,290.63,Wallet
ORD07581,2023-02-08,2,February,6,DMart-Nashik-2,Nashik,Beverages,Chips,2,356,0.25,534.0,141.26,Card
ORD07582,2023-12-11,12,December,50,DMart-Nashik-2,Nashik,Personal Care,Chips,5,61,0.09,277.55,52.14,Wallet
